id,name,host_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,city
46758605,"King Beds, Close to Downtown, Fast WiFi, Gym | 2BR",35817561,30.23052,-97.71772,Entire home/apt,221,1,31,5.96,29,Austin
46758726,"☀ Walk to Stores in SoCo | Sunset Oasis | Comfy King Bed | Fast WiFi, Gym, Pool",243684594,30.22643,-97.76108,Entire home/apt,107,1,13,1.29,39,Austin
46768252,"Beautiful, safe and cozy home nestled in nature.",141326117,30.37327,-97.89022,Private room,32,14,2,0.26,1,Austin
46768522,Cheap private bedroom and private bathroom,179873319,30.23899,-97.71591,Private room,50,14,0,,1,Austin
46773081,1BR Condo Austin,371942068,30.27282,-97.74785,Entire home/apt,329,3,2,0.25,4,Austin
46773240,UT Vibes With A Pool!,55885216,30.28909,-97.75019,Entire home/apt,113,1,34,8.1,4,Austin
46773463,🚨Eastside House Supreme Rainey St. — 8 min Uber🚨,293556347,30.22938,-97.69952,Entire home/apt,304,3,33,3.16,19,Austin
46778051,Studio Condo in the Heart of Austin Tx,371942068,30.27273,-97.74725,Entire home/apt,295,3,10,0.98,4,Austin
46779336,Austin Apartment,335930247,30.28784,-97.74832,Private room,70,28,0,,1,Austin
46779487,Spacious Staycation w/ King Beds & Fast WiFi | 2BR,35817561,30.23194,-97.72203,Entire home/apt,223,1,36,6.43,29,Austin
46779725,"Luxury Staycation, King Bed, 8 Min to DT | Studio",35817561,30.23116,-97.72018,Entire home/apt,153,1,46,14.38,29,Austin
46779967,Spacious Private Room 15 min to Downtown/COTA,182825787,30.17567,-97.75425,Private room,65,2,19,1.83,1,Austin
46780083,"Trendy SoCo Staycation, King Bed + Fast WiFi | 1BR",35817561,30.23126,-97.76511,Entire home/apt,148,1,21,2.11,29,Austin
46790795,East Austin Charmer,8695366,30.32915,-97.69701,Entire home/apt,67,1,20,1.95,1,Austin
46791107,Dale on the Rail's Magical Holiday Suite on 6th ST,15782486,30.26657,-97.74141,Entire home/apt,425,1,0,,34,Austin
46791390,7 Bedroom • 5 full & 2 1/2 Bath Lake Austin Estate,378113964,30.38796,-97.91653,Entire home/apt,1500,3,13,1.6,1,Austin
46794471,Live + Work + Stay + Easy | 2BR in Austin,359036978,30.23916,-97.78696,Entire home/apt,210,30,0,,293,Austin
46812012,Bryce - Tarrytown!,118565935,30.28716,-97.77214,Entire home/apt,676,1,0,,88,Austin
46816098,Professionally maintained apt | 1BR in Austin,359036978,30.25977,-97.716,Entire home/apt,171,30,0,,293,Austin
46817868,Brand New Boutique 3BR on South Congress,367670680,30.23749,-97.7552,Entire home/apt,702,3,6,0.59,28,Austin
46818100,PRIVATE ROOM SHARED BATH/3 QUEENS/WEST CAMPUS,127621270,30.28751,-97.74843,Private room,52,1,8,1.54,2,Austin
46820050,Quiet retreat with beautiful garden,5227584,30.23424,-97.78676,Entire home/apt,480,3,7,2.12,1,Austin
46820769,"Condo with Music City, Austin Texas Skyline views",371942068,30.27241,-97.74864,Entire home/apt,219,3,1,0.12,4,Austin
46857102,Bachelor Path,214724239,30.4048,-97.71997,Entire home/apt,140,3,9,0.88,1,Austin
46873646,WanderJaunt | Polk | 1BR | Central Austin,104309976,30.30367,-97.73512,Entire home/apt,142,1,17,3.23,141,Austin
46873666,Studio Suite with King Bed on South Congress,367670680,30.237492,-97.755196,Entire home/apt,285,7,14,1.38,28,Austin
46874557,2 bedroom with King/Queen in Downtown Austin,22647318,30.26844,-97.73422,Entire home/apt,75,8,3,0.57,11,Austin
46876158,Stay at a resort hotel in downtown Austin!,374568417,30.27272,-97.74806,Private room,130,2,0,,2,Austin
46877991,SoCo Gem-Shuffle Board & Billiards -Family & Pets,367565136,30.20554,-97.77001,Entire home/apt,408,7,8,2.07,11,Austin
46882770,Spacious Bedroom close to Downtown,267854797,30.23747,-97.73439,Private room,46,1,4,0.62,29,Austin
46891523,2 bedroom with King/2Twins in Downtown Austin,22647318,30.27054,-97.73612,Entire home/apt,75,7,2,0.2,11,Austin
46893307,"Perfect family or corporate! Downtown, UT, Domain",179457829,30.19894,-97.75687,Entire home/apt,140,6,12,1.17,1,Austin
46893389,East Austin - Walk to Downtown and Rainey St,7556778,30.25426,-97.72918,Entire home/apt,395,2,0,,2,Austin
46893627,Spacious Austin Home - Min from ATX Airport,3086224,30.21507,-97.63669,Entire home/apt,113,2,30,6.08,1,Austin
46894094,Austin Music House with Outdoor Space,26109402,30.29261,-97.6437,Entire home/apt,225,2,7,2.06,1,Austin
46894947,Next door to Austin’s Nightlife.,22885117,30.25646,-97.721,Entire home/apt,125,1,36,6.24,1,Austin
46895575,Upscale & Modern - Zilker Park - 3min to downtown,211731858,30.25377,-97.7629,Entire home/apt,190,2,1,0.16,2,Austin
46901511,*Downtown Country Hideaway*,157937973,30.23624,-97.73578,Entire home/apt,310,2,16,1.87,1,Austin
46919733,Lively Urban Escape w/ Private Patio in SoLA!,124060715,30.24636,-97.7761,Entire home/apt,292,2,16,1.61,37,Austin
46920069,West campus retreat,184864088,30.2861,-97.74287,Private room,1000,1,0,,1,Austin
46949473,Charming East Side Bungalow,114422088,30.26701,-97.68061,Entire home/apt,385,3,13,1.31,6,Austin
46950305,Bohemian Farm House in East Austin,15859157,30.28361,-97.68809,Entire home/apt,125,3,2,0.88,2,Austin
46951327,East Austin private 2 rooms and 1 bathroom,56277017,30.24158,-97.69327,Private room,159,2,22,3.06,1,Austin
46967508,B50 Queen Bed Studio in All Inclusive Community,20851570,30.3299,-97.70239,Entire home/apt,65,1,9,0.94,39,Austin
46968036,B52 Queen Bed Studio in All Inclusive Community,20851570,30.32849,-97.70405,Entire home/apt,65,1,11,2.05,39,Austin
46970281,Homey and Eccentric East Austin Studio.,231866454,30.25459,-97.71566,Entire home/apt,126,1,59,5.94,1,Austin
47004594,Cozy Duplex w/ International Vibe In Central ATX,28967303,30.31076,-97.75355,Entire home/apt,91,5,0,,1,Austin
47027650,B44 Queen Bed Studio in All Inclusive Community,20851570,30.32873,-97.70464,Entire home/apt,65,1,14,1.68,39,Austin
47027775,B46 Queen Bed Studio in All Inclusive Community,20851570,30.32833,-97.7024,Entire home/apt,65,1,18,1.89,39,Austin
47027965,B48 Queen Bed Studio in All Inclusive Community,20851570,30.32815,-97.70283,Entire home/apt,65,1,17,3.54,39,Austin
47031543,Secluded Ridge Cabin at White Branch near Austin,349890362,30.2463,-97.97802,Entire home/apt,172,1,76,7.81,2,Austin
47035169,"Luxury 1bed with attached bath, 10min to Downtown",139155196,30.30677,-97.67231,Private room,99,1,13,13.0,3,Austin
47050508,WanderJaunt | Caney | 2BR | East Austin,104309976,30.2588,-97.71683,Entire home/apt,369,1,22,22.0,141,Austin
47050556,B54 Queen Bed Studio in All Inclusive Community,20851570,30.32823,-97.70324,Entire home/apt,65,1,5,0.54,39,Austin
47051983,Cozy and Private Guest House in Central Austin,120252115,30.32205,-97.75285,Entire home/apt,114,2,34,34.0,1,Austin
47052834,WanderJaunt | Marbury | 2BR | East Austin,104309976,30.25864,-97.71513,Entire home/apt,236,1,20,2.47,141,Austin
47054513,WanderJaunt | Lawson | 2BR | East Austin,104309976,30.25907,-97.71711,Entire home/apt,233,1,28,2.91,141,Austin
47069906,Extended Stay Studio Double on South Congress,367670680,30.237492,-97.755196,Entire home/apt,290,30,1,0.22,28,Austin
47071222,WanderJaunt | Hopkins | 2BR | East Austin,104309976,30.26055,-97.71655,Entire home/apt,305,1,17,1.69,141,Austin
47072956,WanderJaunt | Tinsley | 1BR | East Austin,104309976,30.25948,-97.71709,Entire home/apt,157,1,18,1.8,141,Austin
47074032,WanderJaunt | Coleman | 1BR | East Austin,104309976,30.25875,-97.71669,Entire home/apt,174,1,15,10.0,141,Austin
47074377,Rooftop Deck with Skyline Views,9796520,30.24446,-97.73221,Entire home/apt,815,3,14,2.39,4,Austin
47076686,Deluxe Austin Studio,362598395,30.27277,-97.74842,Entire home/apt,215,1,1,0.12,3,Austin
47076809,"Modern, Spacious, Backyard | Mins to 6th/Airport",75097084,30.1588,-97.78403,Entire home/apt,206,2,19,2.24,1,Austin
47076963,Secret Gardens of South Congress-Walkable Locale,42423432,30.25105,-97.74785,Entire home/apt,156,1,50,6.49,2,Austin
47076983,Deluxe Austin 1 Bedroom Apartment,362598395,30.27087,-97.74844,Entire home/apt,236,1,1,0.13,3,Austin
47077067,Deluxe Austin 2 Bedroom Apartment,362598395,30.27095,-97.74823,Entire home/apt,256,1,0,,3,Austin
47079212,Spacious and cozy room close to downtown,267854797,30.23738,-97.73637,Private room,48,30,2,0.38,29,Austin
47091595,East Austin Studio Apartment only Steps from Lady Bird Lake + Entertainment,246235981,30.25529,-97.72345,Entire home/apt,68,1,70,13.29,4,Austin
47095967,WanderJaunt | Keeton | 1BR | East Austin,104309976,30.25861,-97.7165,Entire home/apt,163,1,9,1.26,141,Austin
47096152,ATX Perfection / 90Sec walk to S. Congress,375129676,30.25144,-97.745979,Entire home/apt,85,30,3,0.43,8,Austin
47097107,WanderJaunt | Cesar | Studio Apt | East Austin,104309976,30.25874,-97.71683,Entire home/apt,131,1,8,8.0,141,Austin
47100875,Bright midtown Austin studio with balcony,127690469,30.323,-97.71296,Entire home/apt,109,4,0,,1,Austin
47101103,WorldMark Austin Perfect location for SXSW Event,378260662,30.27044,-97.74723,Private room,115,4,0,,2,Austin
47102195,WorldMark Austin specious 1 Br. Unit / SXSW Event,378260662,30.27264,-97.74731,Private room,135,4,0,,2,Austin
47114158,✯Cozy Fully Equipped Apt Home in hip S.Lamar✯,39244171,30.24602,-97.78359,Entire home/apt,195,3,38,6.06,3,Austin
47115195,6 Bedroom | Sleep 20 | Pool | Hot Tub | Pool Table,302142399,30.20252,-97.98785,Entire home/apt,1139,3,21,2.17,7,Austin
47121214,Brentwood Bungalow - Close to the Austin action!,65078146,30.33394,-97.72888,Entire home/apt,81,1,19,5.09,1,Austin
47122874,Corporate Housing/Short Term Rental,380741685,30.31463,-97.68276,Entire home/apt,126,30,2,0.71,1,Austin
47136944,Club Wyndham @ Austin - 1 Bedroom Suite (sleeps 4),73406332,30.27077,-97.7486,Entire home/apt,349,3,2,0.41,1,Austin
47144997,"2 LED Houseboats W/ Deck Lake Travis, STAYS DOCKED",102415196,30.42392,-97.95051,Entire home/apt,571,1,17,2.02,2,Austin
47148652,Charming Shoal Creek Gem | Amazing Walkable Locale,109638288,30.27513,-97.75092,Entire home/apt,93,2,8,1.02,72,Austin
47153418,"Comfortable with all amenities, and easy access dt",60282894,30.16267,-97.80158,Private room,80,1,11,1.26,4,Austin
47154632,Modern & Cozy Home in E. Austin near Rainey & Lake,7916294,30.25715,-97.72939,Entire home/apt,437,2,20,3.77,1,Austin
47156486,Spacious Tiny Home w/ Hot Tub in Trendy East ATX!,34537451,30.26055,-97.68595,Entire home/apt,149,3,45,5.0,2,Austin
47179282,WanderJaunt | Priscilla | 2BR | North Austin,104309976,30.44376,-97.74875,Entire home/apt,237,1,12,1.25,141,Austin
47188172,Domain Domicile in Style - Monthly Furnished Rental,359339916,30.4076,-97.70015,Entire home/apt,150,30,0,,2,Austin
47194525,Austin Eco Ranch Luxury Compound Retreat,28477574,30.19803,-97.9392,Entire home/apt,999,3,0,,3,Austin
47194922,Homey home | 2BR in Austin,359036978,30.31569,-97.73301,Entire home/apt,326,30,0,,293,Austin
47196825,DOWNTOWN AUSTIN HOUSE-2 BLOCKS TO 6thST-SLEEPS 9,16047277,30.2733,-97.75658,Entire home/apt,2344,1,2,0.32,12,Austin
47197095,Barton Hills Gem with Amazing Sunset View,381202705,30.25326,-97.78104,Entire home/apt,52,30,4,0.61,1,Austin
47201344,"Beautiful N. Austin home with pool
near The Domain",1915112,30.41722,-97.73424,Entire home/apt,330,30,3,0.65,1,Austin
47210993,Hideaway near South Lamar | High-Speed Internet,109638288,30.25542,-97.77144,Entire home/apt,186,30,2,0.3,72,Austin
47216803,Austin Retreat - Gym - Outdoor Deck - Home Theatre,381336860,30.2007,-97.79798,Entire home/apt,307,1,10,1.2,1,Austin
47220556,"SoLa Staycation w/ King Beds, Fast WiFi, Gym | 2BR",35817561,30.23822,-97.78222,Entire home/apt,193,1,20,2.26,29,Austin
47256873,Amora| Exquisite 2 Bed Apartment| The Domain,303976381,30.40223,-97.72455,Entire home/apt,145,1,53,15.14,3,Austin
47267268,Beautifully renovated condo close to The Domain,266822705,30.40779,-97.70144,Entire home/apt,119,2,11,11.0,1,Austin
47269649,Discover Music City from this 2 BR Condo Sleeps 6!,373532329,30.27239,-97.74862,Entire home/apt,240,2,0,,1,Austin
47272891,Relaxing New Modern Executive Retreat near Domain,8402421,30.43976,-97.74897,Entire home/apt,181,2,45,4.74,11,Austin
47287664,Calm Eastside Casita,59101150,30.27479,-97.7191,Private room,80,30,2,0.44,1,Austin
47291901,"Luxurious  1bed, Den & 1 bath in Downtown Austin",23044710,30.26555,-97.74847,Entire home/apt,150,7,1,0.13,1,Austin
47292123,Huge Group Compound | Heart of ATX | Sleeps 41,9796520,30.24432,-97.73032,Entire home/apt,2193,3,0,,4,Austin
47292953,Seconds from ACL fest - #downtownculture,381762804,30.25434,-97.74776,Entire home/apt,189,2,32,11.43,2,Austin
47305002,Room in new house: 10 mins to Downtown/Airport,150977006,30.2826,-97.67432,Private room,43,5,0,,1,Austin
47305579,Barton Creek Hideaway - 10 Mins from Downtown,126647903,30.24521,-97.81765,Entire home/apt,425,1,2,0.35,1,Austin
47330115,Architectural Masterpiece w/ Saltwater Pool & Spa,117357531,30.29849,-97.7808,Entire home/apt,959,5,8,0.91,1,Austin
47331054,"Cool Designer Condo Close to Downtown, Austin",382158106,30.27408,-97.75673,Entire home/apt,89,1,54,5.93,1,Austin
47333705,NEW Contemporary Studio Suite in SE Austin,148314807,30.15104,-97.71844,Entire home/apt,127,1,27,2.99,1,Austin
47334678,Peaceful Periwinkle Cottage,1327610,30.33322,-97.73487,Entire home/apt,129,4,8,1.05,1,Austin
47341602,"Club Austin,TX-DOWNTOWN-2BR Suite/Sleeps6",373307437,30.27065,-97.74678,Entire home/apt,599,2,3,0.33,5,Austin
47346642,Lake Austin waterfront home.,282090660,30.33741,-97.81553,Entire home/apt,1300,7,0,,1,Austin
47350868,Amazing 3B/2B Home- Fireplace- Austin- Lake Travis,109534487,30.42888,-97.94412,Entire home/apt,296,1,37,5.9,4,Austin
47355102,LE Nights™ Lounge,73116810,30.30239,-97.72171,Private room,800,1,0,,3,Austin
47355493,LE Nights™ VIP,73116810,30.30405,-97.71961,Private room,1500,1,0,,3,Austin
47355506,Simple Comfy Room,352756512,30.34619,-97.74669,Private room,300,1,0,,1,Austin
47355676,WanderJaunt | Koehler | Studio Apt | East Austin,104309976,30.25855,-97.70346,Entire home/apt,136,1,5,0.54,141,Austin
47356237,WanderJaunt | Ranger | Studio Apt | East Austin,104309976,30.25961,-97.70369,Entire home/apt,107,1,29,10.24,141,Austin
47356648,WanderJaunt | Townes | Efficiency | East Austin,104309976,30.26007,-97.7042,Entire home/apt,111,1,28,3.1,141,Austin
47361473,"Austin, TX- Austin Resort 2Bd Presidential",373307437,30.27074,-97.74814,Entire home/apt,729,2,2,0.22,5,Austin
47369488,Austin Ranch Style Home,145432767,30.19715,-97.75012,Entire home/apt,131,2,25,2.84,1,Austin
47371499,Cozy apartment for you | 2BR in Austin,359036978,30.40661,-97.7115,Entire home/apt,199,30,0,,293,Austin
47374882,Stay in a place of your own | 1BR in Austin,359036978,30.18271,-97.77731,Entire home/apt,147,30,0,,293,Austin
47388389,"10 mins Dtwn & Rainey, 5 min UT, Grill, Pets OK",369844945,30.28392,-97.70494,Entire home/apt,205,2,21,3.73,7,Austin
47397042,New modern 3 story home w/in minutes from Downtown,382629741,30.26293,-97.73235,Entire home/apt,321,3,43,7.37,2,Austin
47399636,Landing | Modern Apartment with Amazing Amenities (ID7030),263502162,30.32493,-97.96284,Entire home/apt,143,30,0,,50,Austin
47404087,1000 5 Star Reviews - East Side Gem (S),18668621,30.26635,-97.71802,Entire home/apt,63,1,73,7.68,3,Austin
47409556,Hip East ATX 3/2 Dwntwn Walk 2 Rainey & Convention,9578079,30.25473,-97.73406,Entire home/apt,220,2,29,3.75,3,Austin
47421475,AMAZING GUEST FARMHOUSE - PRIVATE YET CLOSE TO ALL,64554019,30.20547,-97.98926,Entire home/apt,213,2,13,1.56,1,Austin
47428184,Austin 1bedroom resort unit - Max occupancy 4,222478315,30.27265,-97.74657,Entire home/apt,221,2,2,0.29,4,Austin
47429094,Austin 2bd/2bath with King & Queen beds -Max occ 6,222478315,30.27275,-97.74874,Entire home/apt,267,2,3,0.52,4,Austin
47429316,"Austin, Deluxe Studio resort Unit- Max Occupancy 4",222478315,30.27075,-97.7467,Entire home/apt,218,2,6,0.81,4,Austin
47430931,"The ""Treehouse"" ~ a cute Riverside townhome",299700769,30.23146,-97.71286,Entire home/apt,127,14,1,0.12,4,Austin
47431294,Updated Bungalow close to Downtown Austin!,19159030,30.26832,-97.68284,Private room,62,1,36,4.64,2,Austin
47446946,"Updated Home w/ Yard, 1 Mi to South Congress!",124060715,30.20226,-97.78798,Entire home/apt,337,2,7,1.0,37,Austin
47448369,Sunny Treehouse Calm room with shared bath,21408258,30.20265,-97.78158,Private room,74,2,29,6.13,4,Austin
47449339,The Full EastSide Cottage,300958221,30.25332,-97.71762,Entire home/apt,787,1,8,1.08,4,Austin
47450498,WanderJaunt | Hatfield | Studio Apt | East Austin,104309976,30.25969,-97.70528,Entire home/apt,142,1,24,3.12,141,Austin
47451424,Stay in a place of your own | 1BR in Austin,359036978,30.18271,-97.77731,Entire home/apt,148,30,0,,293,Austin
47454816,Contemporary Cottage | Near Rainey St. | Balcony,343836805,30.25664,-97.73378,Entire home/apt,111,1,73,8.08,26,Austin
47455445,Luxury 2BR on South Congress at Colton House (2),367670680,30.237497,-97.755234,Entire home/apt,550,2,8,0.93,28,Austin
47456036,South Congress 1/1 w/ 700 sq ft & comforts of home,353268368,30.25135,-97.74749,Entire home/apt,112,6,9,0.97,7,Austin
47464290,Luxury 1 bed apartment in Austin - King Bed & W/D,22647318,30.26884,-97.73739,Entire home/apt,65,3,0,,11,Austin
47468567,Room of your Dreams,119612252,30.22658,-97.78807,Private room,75,1,0,,1,Austin
47470073,"Pet-Friendly, Furnished Unit w/ Downtown Location!",373424555,30.26884,-97.73493,Entire home/apt,160,29,6,0.99,8,Austin
47471181,WanderJaunt | Bullard | Studio Apt | East Austin,104309976,30.25792,-97.70538,Entire home/apt,118,1,18,1.94,141,Austin
47471710,WanderJaunt | Cannon | Studio Apt | East Austin,104309976,30.25777,-97.70365,Entire home/apt,138,1,12,12.0,141,Austin
47476064,East Austin Retreat,383232748,30.29079,-97.67728,Entire home/apt,204,3,14,3.56,1,Austin
47476246,Luxury Modern Mid-Century House,131516843,30.33866,-97.70497,Entire home/apt,319,1,11,1.22,2,Austin
47488119,Bright bedroom in Sleek 2br/1Ba AApartment,98801104,30.2234,-97.70539,Private room,40,2,2,0.27,1,Austin
47508424,"Riverside Walk to Downtown, Rainey, and Lake Trail",186131841,30.2447,-97.73383,Entire home/apt,301,2,15,8.33,1,Austin
47509227,Modern Apartment in the Middle of it All,11063837,30.23627,-97.7683,Entire home/apt,100,28,6,0.73,4,Austin
47510812,Cozy City Cottage with Prime Location,223645062,30.25389,-97.71946,Entire home/apt,242,2,7,1.08,3,Austin
47515383,"Club Wyndham Austin, 1 Bedroom Deluxe",372793610,30.27196,-97.74846,Entire home/apt,275,2,1,0.14,6,Austin
47515700,Bright and Relaxing Home in North Austin,294651125,30.45279,-97.75655,Entire home/apt,221,2,14,1.79,2,Austin
47515870,"Club Wyndham Austin, 2 Bedroom Deluxe",372793610,30.27198,-97.74841,Entire home/apt,443,2,5,0.58,6,Austin
47516918,"Austin, TX- Austin Resort- 1BD Suite",373307437,30.27114,-97.7467,Entire home/apt,399,2,0,,5,Austin
47519064,The Palms,373264154,30.42859,-97.67297,Entire home/apt,99,1,35,8.33,1,Austin
47528462,"Club Wyndham Austin, 2 Bedroom Presidential",372793610,30.2706,-97.74798,Entire home/apt,438,4,1,0.14,6,Austin
47529331,"Club Wyndham Austin, 3 Bedroom Presidential",372793610,30.27187,-97.7485,Entire home/apt,725,2,0,,6,Austin
47529558,"CW Austin, studio deluxe",372793610,30.27252,-97.74721,Entire home/apt,234,2,0,,6,Austin
